"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2010_100","2010=100",94.46209,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2010_100","2010=100",94.17276,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2010_100","2010=100",94.21409,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2010_100","2010=100",94.32156,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2010_100","2010=100",94.74315,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2010_100","2010=100",95.27221,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2010_100","2010=100",96.27247,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2010_100","2010=100",96.45433,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2010_100","2010=100",96.42953,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2010_100","2010=100",96.74366,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2010_100","2010=100",97.55379,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2010_100","2010=100",97.85965,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units","2010_100","2010=100",97.70258,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units","2010_100","2010=100",97.85138,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-05","May-2010","IDX","Index","0","Units","2010_100","2010=100",98.13245,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units","2010_100","2010=100",99.0831,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units","2010_100","2010=100",100.6372,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units","2010_100","2010=100",101.406,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units","2010_100","2010=100",101.8524,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units","2010_100","2010=100",101.9185,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units","2010_100","2010=100",102.5303,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units","2010_100","2010=100",103.4726,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units","2010_100","2010=100",104.3985,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units","2010_100","2010=100",104.539,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units","2010_100","2010=100",104.2001,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units","2010_100","2010=100",103.8777,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-05","May-2011","IDX","Index","0","Units","2010_100","2010=100",104.0017,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units","2010_100","2010=100",104.5721,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units","2010_100","2010=100",105.2748,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units","2010_100","2010=100",106.2585,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units","2010_100","2010=100",106.5478,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units","2010_100","2010=100",106.4238,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units","2010_100","2010=100",106.7875,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units","2010_100","2010=100",107.391,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units","2010_100","2010=100",108.2094,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units","2010_100","2010=100",108.259,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units","2010_100","2010=100",108.3334,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units","2010_100","2010=100",108.5566,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-05","May-2012","IDX","Index","0","Units","2010_100","2010=100",108.631,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units","2010_100","2010=100",109.3088,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units","2010_100","2010=100",110.0776,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units","2010_100","2010=100",111.1275,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units","2010_100","2010=100",111.144,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units","2010_100","2010=100",111.3259,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units","2010_100","2010=100",111.4003,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units","2010_100","2010=100",112.0037,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units","2010_100","2010=100",112.6773,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units","2010_100","2010=100",113.4683,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units","2010_100","2010=100",114.0067,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units","2010_100","2010=100",114.0616,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-05","May-2013","IDX","Index","0","Units","2010_100","2010=100",114.1715,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units","2010_100","2010=100",115.336,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units","2010_100","2010=100",118.8187,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units","2010_100","2010=100",119.9943,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units","2010_100","2010=100",119.6977,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units","2010_100","2010=100",119.9174,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units","2010_100","2010=100",120.1152,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units","2010_100","2010=100",120.6535,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2010_100","2010=100",121.9389,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2010_100","2010=100",122.2575,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2010_100","2010=100",122.3564,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2010_100","2010=100",122.3344,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2010_100","2010=100",122.5322,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2010_100","2010=100",123.0595,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2010_100","2010=100",124.2021,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2010_100","2010=100",124.7844,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2010_100","2010=100",125.125,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2010_100","2010=100",125.7073,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2010_100","2010=100",127.5969,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2010_100","2010=100",130.7391,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2010_100","2010=100",130.4205,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2010_100","2010=100",129.9481,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2010_100","2010=100",130.1678,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2010_100","2010=100",130.6402,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2010_100","2010=100",131.2884,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2010_100","2010=100",131.9915,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2010_100","2010=100",133.222,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2010_100","2010=100",133.7384,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2010_100","2010=100",133.6725,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2010_100","2010=100",133.5626,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2010_100","2010=100",133.8373,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2010_100","2010=100",135.1227,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2010_100","2010=100",135.8148,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2010_100","2010=100",135.694,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2010_100","2010=100",135.9577,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2010_100","2010=100",135.3424,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2010_100","2010=100",135.661,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2010_100","2010=100",136.5509,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2010_100","2010=100",137.4958,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2010_100","2010=100",137.4738,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2010_100","2010=100",137.7814,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2010_100","2010=100",137.9792,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2010_100","2010=100",138.6274,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2010_100","2010=100",139.2097,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2010_100","2010=100",140.561,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2010_100","2010=100",140.8906,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2010_100","2010=100",140.8686,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2010_100","2010=100",140.9895,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2010_100","2010=100",141.5388,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2010_100","2010=100",142.5166,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2010_100","2010=100",142.8242,,
"CPALTT01","Consumer prices - all items","IDN","Indonesia","IXOB","Index","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2010_100","2010=100",142.7253,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units","2010_100","2010=100",54.52427,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units","2010_100","2010=100",55.32119,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units","2010_100","2010=100",55.98076,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units","2010_100","2010=100",56.47544,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units","2010_100","2010=100",56.97011,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-05","May-2000","IDX","Index","0","Units","2010_100","2010=100",57.21745,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units","2010_100","2010=100",57.54723,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units","2010_100","2010=100",58.12436,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units","2010_100","2010=100",58.45414,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units","2010_100","2010=100",59.11371,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units","2010_100","2010=100",59.44349,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units","2010_100","2010=100",59.85572,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units","2010_100","2010=100",60.02061,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units","2010_100","2010=100",60.92752,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units","2010_100","2010=100",61.75198,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units","2010_100","2010=100",62.3291,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units","2010_100","2010=100",62.82377,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-05","May-2001","IDX","Index","0","Units","2010_100","2010=100",63.40089,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units","2010_100","2010=100",63.56578,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units","2010_100","2010=100",63.64823,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units","2010_100","2010=100",63.48334,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units","2010_100","2010=100",63.81312,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units","2010_100","2010=100",63.97802,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units","2010_100","2010=100",64.06046,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units","2010_100","2010=100",64.06046,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units","2010_100","2010=100",64.88492,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units","2010_100","2010=100",65.54449,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units","2010_100","2010=100",66.03916,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units","2010_100","2010=100",66.61628,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-05","May-2002","IDX","Index","0","Units","2010_100","2010=100",66.94607,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units","2010_100","2010=100",66.61628,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units","2010_100","2010=100",66.53384,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units","2010_100","2010=100",66.36894,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units","2010_100","2010=100",66.78117,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units","2010_100","2010=100",67.11096,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units","2010_100","2010=100",67.11096,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units","2010_100","2010=100",67.19341,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units","2010_100","2010=100",68.01786,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units","2010_100","2010=100",68.51254,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units","2010_100","2010=100",69.08966,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units","2010_100","2010=100",69.1721,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-05","May-2003","IDX","Index","0","Units","2010_100","2010=100",69.337,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units","2010_100","2010=100",69.50189,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units","2010_100","2010=100",69.66678,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units","2010_100","2010=100",69.50189,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units","2010_100","2010=100",69.91412,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units","2010_100","2010=100",70.40879,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units","2010_100","2010=100",70.82102,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units","2010_100","2010=100",70.98592,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units","2010_100","2010=100",72.46994,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units","2010_100","2010=100",73.37685,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units","2010_100","2010=100",73.78908,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units","2010_100","2010=100",73.95396,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-05","May-2004","IDX","Index","0","Units","2010_100","2010=100",74.61353,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units","2010_100","2010=100",74.69598,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units","2010_100","2010=100",74.69598,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units","2010_100","2010=100",74.44865,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units","2010_100","2010=100",74.53109,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units","2010_100","2010=100",74.86087,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units","2010_100","2010=100",74.94332,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units","2010_100","2010=100",74.86087,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units","2010_100","2010=100",75.438,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units","2010_100","2010=100",75.76778,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units","2010_100","2010=100",76.26245,,
